video ID,uploader,age,category,length,views,rate,ratings,comments
T40JOqdyv40,oldmankelsey,675.0,Film & Animation,124.0,72.0,0.0,0.0,0.0
3jw1jHPAAqM,SlugoDrummer,681.0,People & Blogs,140.0,6.0,0.0,0.0,0.0
fj3b3Bk2vC4,seraphire,677.0,Film & Animation,258.0,79.0,0.0,0.0,1.0
Sy4dRRUUOtk,jkewish,653.0,People & Blogs,114.0,105.0,0.0,0.0,4.0
EfIsDAGY8QE,mominal,661.0,Entertainment,316.0,107.0,5.0,4.0,7.0
0PebyQ760SM,thedigtreeproject,702.0,Film & Animation,85.0,18.0,5.0,1.0,0.0
ZGe8qwEMMzM,hlrempel,671.0,People & Blogs,193.0,116.0,0.0,0.0,0.0
waelbO5N2Q8,Cazi429,675.0,Entertainment,179.0,475.0,5.0,4.0,0.0
Jdq_iIlPgSA,GooodBabyBrush,680.0,Entertainment,221.0,288.0,5.0,5.0,6.0
yK826t9q9bU,MCCSanJose,674.0,People & Blogs,570.0,350.0,5.0,3.0,0.0
YaUaT__cQsE,Pretzyl,737.0,Music,241.0,27.0,0.0,0.0,1.0
E7gdIbntlDs,vampuricreason,559.0,Comedy,475.0,87.0,3.0,1.0,2.0
IZ3cVJecK-I,jennau116,596.0,Entertainment,322.0,109.0,5.0,3.0,2.0
sXYEEbknfVk,fuckthesystem,264.0,Comedy,99.0,2151.0,3.12,17.0,5.0
yJ1-eCFN7A0,jesari,528.0,Comedy,109.0,1808.0,2.25,107.0,44.0
qehzMSfs9Ms,JeSsEgILdIrT,709.0,Film & Animation,83.0,25.0,0.0,0.0,0.0
phb8EyYaZIs,repmidwest913,629.0,Comedy,68.0,47.0,0.0,0.0,0.0
IOuAqBlemEs,nycadam,412.0,Comedy,59.0,1801.0,5.0,7.0,5.0
PYq-uQlKvBU,jewlesapee,681.0,Comedy,9.0,19.0,0.0,0.0,0.0
E3ajpDlXwqY,Carney13,595.0,Comedy,14.0,423.0,1.0,1.0,2.0
jYOP4sBGHe8,openflows,536.0,News & Politics,487.0,293.0,4.0,1.0,0.0
G8BrlbQi1WY,openflows,536.0,News & Politics,418.0,293.0,4.0,1.0,1.0
hfMfYx6bw30,frankenmummy,706.0,Music,275.0,378.0,5.0,2.0,3.0
qWOnPgSwyv8,frankenmummy,688.0,Music,296.0,223.0,5.0,2.0,2.0
zeWXzJJOktw,torijessefan,739.0,Entertainment,210.0,669.0,5.0,3.0,7.0
9RYYZKCAlmE,frankenmummy,609.0,Music,378.0,676.0,4.25,4.0,4.0
k_jAkreXZo8,frankenmummy,683.0,Music,269.0,1766.0,3.36,11.0,3.0
4osNAl9OAMw,dirtySeal,721.0,People & Blogs,339.0,110.0,5.0,1.0,0.0
rmxzDZcKr0o,moonhaw,417.0,Music,119.0,2543.0,3.57,7.0,3.0
gTiocURwIOM,montereymedia,591.0,Travel & Places,158.0,3586.0,4.5,10.0,5.0
sBCo8jnVt4c,randolphyuen,714.0,Sports,274.0,764.0,5.0,3.0,3.0
ZsdygfGBl4c,McGoiter,740.0,Entertainment,1057.0,658.0,4.8,20.0,25.0
FN9JSuG_IgY,moseschrist,667.0,Comedy,109.0,307.0,0.0,0.0,1.0
pvTxvCWHn7E,agent6998Productions,714.0,Entertainment,471.0,309.0,2.67,3.0,2.0
CtOT_o_zAlA,Taylor0Lynn,587.0,People & Blogs,61.0,35.0,5.0,1.0,0.0
62GuCEev1KA,mindmyeyes,539.0,Music,212.0,652.0,4.88,8.0,5.0
RYj1E9Rx9xo,Lynzie914,742.0,Entertainment,220.0,102.0,5.0,1.0,0.0
jGv0q0RMzTc,Unethikal,328.0,Music,240.0,15333.0,4.81,62.0,53.0
DK2TjNeUmTs,henpabr,486.0,Comedy,774.0,174753.0,4.59,557.0,74.0
WxGAJH-gcVg,m0nr,497.0,Comedy,184.0,156139.0,4.87,453.0,54.0
aNC0LRTYA7I,herman238,490.0,Comedy,168.0,106352.0,4.76,344.0,71.0
YZ7BkVtMZDc,popsongromance,468.0,Comedy,137.0,66808.0,4.76,126.0,30.0
_MNdfiBIuCc,brainphreak,561.0,Comedy,525.0,12857.0,4.32,95.0,93.0
TQKWe_ZVE00,louiemoore,402.0,Music,353.0,33221.0,4.8,181.0,90.0
qXRBhuzvhTI,Winteria,509.0,Music,228.0,61.0,5.0,7.0,0.0
BNrMzDR5MvM,ThePineappleLover,587.0,Music,10.0,74.0,0.0,0.0,0.0
PzDUVKRcKd0,DTMB,605.0,People & Blogs,299.0,73.0,0.0,0.0,0.0
YT5ZHqQUevI,DTMB,608.0,Comedy,278.0,43.0,0.0,0.0,0.0
xv_jqVvSEhc,SGibby,568.0,People & Blogs,411.0,582.0,4.8,5.0,2.0
Lqlire4LuOs,jellyslastjam,596.0,Music,218.0,22.0,0.0,0.0,0.0
wsInaxCP_JA,ECWDanSelby,655.0,Comedy,99.0,294.0,3.5,4.0,2.0
Ic-VJgmluAs,Moledmc,665.0,Music,97.0,1055.0,5.0,2.0,0.0
L-dbr5HcQH4,dickllew,520.0,Music,237.0,867.0,3.0,2.0,0.0
ZPbpfCbV7JQ,cookiemoon,739.0,Music,168.0,25.0,0.0,0.0,0.0
FrVJI_GfG7o,rafiee89,727.0,Music,181.0,4.0,0.0,0.0,0.0
ybvvLhwIZCI,DTMB,608.0,Comedy,24.0,24.0,0.0,0.0,0.0
BoDQLsusJVs,anonimus38,659.0,Music,180.0,251.0,5.0,2.0,0.0
tz_G4CH3lyM,ultraviolence85,604.0,Music,91.0,51.0,0.0,0.0,0.0
kXd-FWbZV_I,twobytworock,573.0,Music,146.0,224.0,5.0,1.0,1.0
AwWUXAOspEU,jellyslastjam,590.0,Music,309.0,40.0,0.0,0.0,0.0
5sqFfM8Ni7Y,jellyslastjam,596.0,Music,283.0,16.0,0.0,0.0,0.0
mTWSBQVp_sw,jellyslastjam,596.0,Music,454.0,25.0,0.0,0.0,0.0
4jpmopOooIs,mcampaign,602.0,Entertainment,117.0,344.0,1.67,3.0,0.0
3EQ57nZZl3w,mcampaign,603.0,People & Blogs,180.0,351.0,5.0,1.0,0.0
n3sWnL8Al7s,mcampaign,605.0,Entertainment,235.0,60.0,0.0,0.0,0.0
akKzsWyjL5w,Mladylada,603.0,People & Blogs,489.0,5904.0,4.67,3.0,2.0
2hHYzTZJZlU,Mladylada,604.0,People & Blogs,378.0,1689.0,4.0,4.0,1.0
VY9M282DVLM,comicusmax,638.0,Comedy,65.0,92.0,5.0,2.0,1.0
ADU1lhEb1X0,theevilpersian,629.0,Comedy,298.0,16600.0,4.47,34.0,8.0
fx8fO4rrT38,MandaPoku,475.0,Comedy,148.0,220885.0,4.93,295.0,40.0
-uY9QA_Lkm4,frontizle,491.0,Music,199.0,38982.0,4.92,249.0,54.0
TJQrvzshGHE,Madhatter89,547.0,Music,198.0,14748.0,4.88,75.0,25.0
CZ-EdToH180,Facetime,741.0,Comedy,61.0,309.0,5.0,2.0,1.0
gnhGw9T45Ws,Tenenshi,268.0,Film & Animation,82.0,149252.0,4.7,1279.0,471.0
_7Iufa2l9Cw,Facetime,447.0,Comedy,213.0,432.0,5.0,2.0,0.0
6azKj0QXC40,DtTall,631.0,Comedy,77.0,1115.0,5.0,1.0,0.0
y1whBwMa1Mg,rmrsgirl,637.0,News & Politics,354.0,1078.0,4.64,14.0,21.0
psMZSRpTZZw,NaughtygujJ,422.0,Comedy,110.0,550.0,3.4,5.0,0.0
U-te-nVM8R0,missionsjunky,616.0,News & Politics,196.0,54.0,0.0,0.0,0.0
8-y27X5YIdY,HotlineTV,731.0,News & Politics,180.0,67.0,0.0,0.0,0.0
rhOlsYKpB6k,matsutakneatche,659.0,Comedy,16.0,1373.0,2.88,8.0,4.0
gQQTjIKLlzY,guava5446,577.0,Entertainment,15.0,1159.0,4.75,4.0,0.0
JQzlHJEjg90,PurpleChrome,707.0,Music,49.0,43.0,0.0,0.0,0.0
nrBX0gkoAn8,couchcrumbs,736.0,People & Blogs,177.0,48.0,0.0,0.0,0.0
NWDa4jchEJo,staceshan,639.0,People & Blogs,59.0,40.0,0.0,0.0,0.0
IQa1C7byLbk,bboyleo2003,460.0,Comedy,44.0,60.0,0.0,0.0,0.0
piRqEDX2I_c,andrewcalvert23,701.0,People & Blogs,105.0,34.0,0.0,0.0,0.0
Oao58LsKn64,achoumpoucobom,445.0,Music,209.0,77106.0,4.8,219.0,73.0
fjDojEOiMcE,Angelaaah,617.0,Music,368.0,131491.0,4.86,391.0,140.0
Qh_W9rLFnsw,laughlin777,616.0,Music,215.0,42683.0,4.77,107.0,31.0
9PWtf5SGENw,baggie24,423.0,Music,217.0,57758.0,4.8,199.0,70.0
4sTta9-Mwp8,Thekop06,471.0,Entertainment,199.0,51737.0,4.3,241.0,210.0
qIR139bgTQk,ricosantana,500.0,Music,450.0,15542.0,4.9,49.0,20.0
5-xTvICSyvs,baer87,745.0,Entertainment,471.0,144.0,5.0,4.0,1.0
ovvMbqWEC7s,baer87,745.0,Entertainment,458.0,738.0,4.86,7.0,6.0
NJ5RIBB5m4w,darkreu,744.0,Film & Animation,566.0,243.0,5.0,8.0,5.0
_PWPsZ9CtcE,ainokeatoo808,744.0,Film & Animation,596.0,348.0,5.0,1.0,0.0
OpFuqNs0fPc,darkreu,744.0,Film & Animation,545.0,228.0,5.0,7.0,12.0
6Dqj_KzHWIg,ainokeatoo808,744.0,Film & Animation,599.0,207.0,5.0,4.0,3.0
fjkO6gYYAdE,MajorDestruction,743.0,People & Blogs,752.0,79.0,3.0,6.0,6.0
S4AmPYA0SWo,MajorDestruction,745.0,People & Blogs,700.0,23.0,5.0,4.0,4.0
xbgJFhIHE0I,ottoman111,620.0,People & Blogs,188.0,24593.0,4.97,62.0,56.0
3Gk4RbAG7y0,mfanaji,736.0,People & Blogs,610.0,876.0,4.4,20.0,28.0
gqFfXkAO_6Y,idownload,407.0,People & Blogs,168.0,25153.0,4.83,109.0,47.0
iSvroiQ0VbQ,meemmusic,619.0,Music,189.0,6566.0,4.58,12.0,10.0
uyQKaNCY0P8,peaceeverywhere,704.0,People & Blogs,1155.0,518.0,4.58,12.0,1.0
VYztzpiDOsg,RationalResponse,743.0,People & Blogs,503.0,228.0,4.9,21.0,5.0
EkSEl-sRgYY,KillTrend,743.0,People & Blogs,490.0,171.0,4.0,4.0,17.0
k56aJJqJ5A0,RationalResponse,740.0,People & Blogs,585.0,160.0,4.5,22.0,4.0
LC4yDTvzVro,RationalResponse,732.0,Howto & DIY,624.0,132.0,5.0,10.0,2.0
oe2XgxXcpYQ,jinghu4ng,651.0,Entertainment,411.0,33033.0,4.1,40.0,42.0
4tfvYPwn7Ow,SPOCK772004,655.0,Film & Animation,213.0,74530.0,4.84,147.0,50.0
zHovDy17sXs,XcaliburZeRo,659.0,Film & Animation,46.0,11149.0,4.09,45.0,67.0
sMmpeRNdE8k,dennislimyt,676.0,Entertainment,304.0,7177.0,4.74,31.0,15.0
O0kmQlLETw8,csmcdem,658.0,Film & Animation,284.0,2729.0,2.23,13.0,34.0
le0JSkVxBlM,ZDoomCentral,710.0,Comedy,303.0,1020.0,3.0,4.0,4.0
U9OnVesqSO0,coolchris7154,698.0,Film & Animation,318.0,305.0,4.5,2.0,2.0
El8PxgaBZf4,MrMusic123213423,718.0,Film & Animation,115.0,98.0,5.0,2.0,2.0
sKgTc__ltAw,added23,699.0,Comedy,145.0,4520.0,3.71,7.0,15.0
rNV0HQ0Qmss,jimmarn,744.0,Autos & Vehicles,318.0,20.0,0.0,0.0,1.0
zv3gj-KDJFI,HoweIslandInc,701.0,Film & Animation,232.0,966.0,4.09,11.0,18.0
TMotJmNKYLc,pozereater,690.0,Film & Animation,128.0,847.0,1.33,6.0,9.0
VOKXIVmLgAQ,mdkmdk,660.0,Film & Animation,167.0,1841.0,3.0,6.0,8.0
fdaWsTWDpCc,1337CaLeB,661.0,Film & Animation,306.0,50789.0,4.78,49.0,35.0
zeNAsEbzV5U,Danielss0n,695.0,Film & Animation,445.0,3595.0,4.92,12.0,18.0
gzUCLbg9N0I,RANDISALBION,724.0,Film & Animation,596.0,14699.0,4.95,94.0,65.0
7Iqjapn8EGk,Kenrokusan,625.0,People & Blogs,29.0,280.0,2.0,1.0,0.0
hGgYr921eG0,inkerman,512.0,Film & Animation,375.0,7431.0,3.84,31.0,44.0
XW_JPUFvzPw,Armanienius,686.0,Film & Animation,99.0,589.0,5.0,4.0,3.0
tySAfvxCnIg,inkerman,532.0,Film & Animation,591.0,2226.0,4.25,12.0,5.0
0OcrhIKY_mo,Armanienius,714.0,Film & Animation,97.0,247.0,0.0,0.0,0.0
S6J4legwf0c,monner13,692.0,Film & Animation,220.0,1062.0,5.0,14.0,11.0
slGzdtVvc8Y,kipitku,690.0,Film & Animation,208.0,2456.0,4.44,9.0,11.0
Z8GitS8-KUM,jessebearwear,726.0,News & Politics,256.0,1160.0,4.0,4.0,17.0
TEwqjclZBUo,codyfuller7,618.0,Film & Animation,284.0,767.0,2.0,8.0,7.0
ESxSnjPqKDM,beepingmad,513.0,Entertainment,255.0,761.0,1.0,4.0,0.0
fGM4cJREu1o,Lanoo1111,589.0,Film & Animation,599.0,10004.0,5.0,12.0,12.0
uvRiNTMZAKc,marcoseiji,668.0,Film & Animation,114.0,11985.0,3.65,124.0,52.0
_igWpRUa-a4,Lanoo1111,589.0,Film & Animation,600.0,4209.0,4.56,9.0,4.0
gUwTYlSjMWQ,mseifert,276.0,Film & Animation,34.0,592.0,5.0,1.0,0.0
eUw484AjGPw,Ljummja,669.0,Film & Animation,15.0,196.0,0.0,0.0,0.0
gV6qysWyXwo,benrockz2,469.0,Comedy,64.0,844.0,1.6,5.0,1.0
q773-lIlO_o,xdestry,744.0,Film & Animation,321.0,3399.0,4.9,40.0,34.0
p7WBefTziHo,suitablespark,744.0,Film & Animation,452.0,1478.0,5.0,14.0,12.0
Cn7lkUnM9z0,suitablespark,744.0,Film & Animation,490.0,1227.0,5.0,6.0,7.0
Sdc5n1S9-q0,suitablespark,744.0,Film & Animation,280.0,1047.0,5.0,5.0,9.0
M5XTlORCvlk,masterb8tr,745.0,Film & Animation,539.0,464.0,5.0,5.0,1.0
0tiMu-vj2AU,TheBronx00,744.0,Film & Animation,479.0,184.0,5.0,5.0,5.0
fYqwpKRDS_I,bchaituu,744.0,Film & Animation,298.0,61.0,0.0,0.0,0.0
Ynp9Jldf8cA,aznssj5gohan,744.0,Film & Animation,497.0,71.0,5.0,1.0,1.0
CP9E6fkh4Ag,bluerave148,744.0,Film & Animation,483.0,30.0,0.0,0.0,0.0
ynbGgDyIz1Y,Anime4EverNEver,744.0,Film & Animation,483.0,61.0,5.0,2.0,0.0
NGqu7yEhil0,neonazi77,744.0,Film & Animation,484.0,50.0,0.0,0.0,1.0
G3w5hqtFtgA,reirei18,744.0,Film & Animation,483.0,32.0,0.0,0.0,0.0
q95JriOv4e8,Quan1430,744.0,Film & Animation,419.0,5.0,0.0,0.0,0.0
pQYdUUEi_Dk,xjuliephanx,744.0,Film & Animation,514.0,23.0,0.0,0.0,1.0
3ZDAL2eEqTE,Reiat5uNin,744.0,Film & Animation,229.0,1105.0,5.0,12.0,11.0
OHST4mb4ZgA,kurasaki619,744.0,Film & Animation,428.0,2238.0,5.0,25.0,8.0
VN2b7pjnzg0,bhanxs,744.0,Film & Animation,229.0,18.0,0.0,0.0,0.0
c6stpTx7k8Y,barrock81,737.0,Comedy,396.0,4923.0,4.65,20.0,9.0
W1ItMo9syNE,barrock81,736.0,Comedy,354.0,4840.0,4.93,30.0,6.0
RX7YbR8e1QM,barrock81,736.0,Comedy,458.0,3639.0,4.75,20.0,8.0
bMQ00xhgUfM,barrock81,737.0,Comedy,360.0,4295.0,5.0,26.0,10.0
d2S4yvKEETw,barrock81,732.0,Comedy,355.0,4336.0,4.89,47.0,10.0
QAqWnt2U5-Y,sangkuriang99,740.0,Comedy,558.0,478.0,4.75,4.0,3.0
Bn-QeF9AzAU,mustone1,650.0,Film & Animation,548.0,5317.0,5.0,1.0,4.0
JMRHi2WVoZQ,q345n,523.0,Entertainment,254.0,2789.0,4.67,3.0,2.0
EgGFDjuJLr4,lainieyeoh,502.0,Film & Animation,231.0,925.0,0.0,0.0,0.0
paxXt7iSvkc,MCPetruk,389.0,Comedy,245.0,5710.0,4.62,13.0,12.0
qlcDdOCKM58,lainieyeoh,502.0,Film & Animation,191.0,3631.0,5.0,4.0,6.0
KsSjXhBY1vU,jusohngap,679.0,Film & Animation,236.0,1022.0,5.0,3.0,1.0
I3MqiDUl7qM,sury,214.0,Film & Animation,120.0,2894.0,4.38,8.0,0.0
igcne_a1qpA,SalamPantaiTimur,723.0,Film & Animation,537.0,1025.0,0.0,0.0,0.0
fmHqo3OjWQA,fahmireza,674.0,Film & Animation,403.0,1159.0,3.0,2.0,3.0
h6wrrLF5wrs,lainieyeoh,502.0,Film & Animation,82.0,1329.0,4.0,2.0,0.0
QSPSWn1-4s0,sewordz,619.0,Comedy,276.0,1340.0,5.0,3.0,1.0
WCkGcLGGvpg,sewordz,619.0,Comedy,219.0,1270.0,5.0,3.0,0.0
KdgZcvnpOo0,sewordz,614.0,Comedy,180.0,1501.0,4.6,5.0,0.0
YVN-Df2Hatc,SalamPantaiTimur,723.0,Film & Animation,261.0,743.0,5.0,1.0,1.0
5VPw3jcH7EI,mariabodmann,575.0,Film & Animation,360.0,1277.0,4.6,5.0,5.0
YKJowNvJq9Y,mustone1,645.0,Film & Animation,595.0,2256.0,3.67,3.0,0.0
cZnb4PZqDlk,mustone1,702.0,Film & Animation,497.0,1199.0,5.0,1.0,0.0
YxyAnkAYx6g,barrock81,740.0,Comedy,396.0,2800.0,4.92,53.0,23.0
85CEC7k45Xk,barrock81,740.0,Comedy,328.0,2835.0,4.97,30.0,25.0
n0Eltd4cpqU,barrock81,742.0,Comedy,415.0,1751.0,4.78,23.0,10.0
-nFpEDxRaNw,barrock81,742.0,Comedy,237.0,1662.0,4.88,57.0,6.0
VaZXpsivPwM,barrock81,742.0,Comedy,304.0,1709.0,4.89,27.0,9.0
KPVgfTa_Pzk,barrock81,737.0,Comedy,384.0,4258.0,4.44,27.0,21.0
4lFv5wDAosE,barrock81,737.0,Entertainment,281.0,3890.0,5.0,21.0,10.0
bbB_-z78sFA,barrock81,738.0,Comedy,156.0,4880.0,4.84,25.0,23.0
kIIyCqsZGBY,barrock81,738.0,Comedy,105.0,5109.0,4.81,16.0,10.0
9R5a0S0WDYw,barrock81,736.0,Comedy,370.0,2931.0,4.68,19.0,4.0
d2iFQ3L-FM4,barrock81,732.0,Comedy,422.0,3268.0,4.8,30.0,7.0
5sYWdssbpLE,barrock81,732.0,Comedy,218.0,2805.0,5.0,18.0,5.0
kBNDBGyCquc,barrock81,731.0,Comedy,57.0,2503.0,4.85,13.0,4.0
M4lMRospUp0,barrock81,739.0,Comedy,480.0,2646.0,5.0,21.0,12.0
LaP65AuQY3o,barrock81,739.0,Comedy,406.0,3227.0,4.95,22.0,19.0
WoNLxypXiRQ,barrock81,739.0,Comedy,456.0,2410.0,5.0,27.0,11.0
QJnWk6Q0utA,barrock81,738.0,Comedy,372.0,3264.0,4.84,25.0,16.0
pxJTB02vrrY,barrock81,739.0,Comedy,338.0,2111.0,4.88,26.0,14.0
98k27CcpJZk,Punvinha,635.0,Music,279.0,523.0,4.5,4.0,0.0
GiWLJ-YMHK0,hellraiserheights,432.0,Entertainment,223.0,1940.0,4.58,19.0,5.0
6nS1R0Dy2Lc,messabout1,637.0,News & Politics,66.0,196.0,4.5,6.0,35.0
WZQYMHJV84s,Jirama,711.0,Film & Animation,89.0,9.0,0.0,0.0,0.0
2XZnjTELeVI,mmmvide0s,538.0,Music,327.0,7685.0,4.83,52.0,24.0
SgF0liyshyw,johnedee,334.0,Music,512.0,22122.0,4.88,142.0,53.0
SLdrNaqnPCg,keprathoth,303.0,Entertainment,212.0,71894.0,4.71,217.0,114.0
P40U07CM2VY,ghostbustercromado,576.0,Entertainment,41.0,158729.0,4.47,245.0,229.0
q7suDE2TxhU,Infaustus,299.0,Music,226.0,39232.0,4.49,227.0,118.0
kr9lCf5ePH4,MysteriousBob,424.0,Gadgets & Games,167.0,25303.0,4.03,31.0,43.0
DJ9aXjgAKwo,zallard1,580.0,Gadgets & Games,340.0,11901.0,4.78,32.0,125.0
JYJMIB-5xq4,gohan7392,696.0,Film & Animation,87.0,427.0,4.29,7.0,3.0
LgP1yT00L_E,atf12,684.0,Music,215.0,323.0,4.67,3.0,2.0
VgCO8RrHybg,JadeBlueJay,745.0,Comedy,179.0,22.0,0.0,0.0,0.0
ZvmFceu43jU,killerbee940,720.0,Entertainment,43.0,232.0,5.0,1.0,0.0
DrgkUfztOBM,dioptriee,718.0,Music,48.0,49.0,0.0,0.0,0.0
QKQa81bojQQ,raimond1977,706.0,Music,218.0,70.0,0.0,0.0,0.0
m0ZW-PX6KkA,raimond1977,469.0,Music,230.0,1128.0,4.67,3.0,0.0
dCRg0EBm3UY,estherj123,695.0,Music,159.0,283.0,0.0,0.0,0.0
oltNomx1yN0,estherj123,670.0,Music,175.0,1442.0,0.0,0.0,0.0
O2UhqS02xzU,raimond1977,567.0,Music,542.0,934.0,5.0,1.0,2.0
rChHkXm8CTY,raimond1977,569.0,Music,498.0,734.0,4.5,2.0,2.0
EK4ASy4GD0Q,raimond1977,569.0,Music,518.0,415.0,5.0,1.0,0.0
rj9Bx6gzDqo,estherj123,670.0,Music,128.0,821.0,0.0,0.0,0.0
rF4e4YN7uCI,Riklukather,651.0,Music,45.0,180.0,0.0,0.0,0.0
B5iUfm3pmRs,kikass666,589.0,Music,249.0,638.0,4.75,4.0,1.0
0iViCaxsd0Y,IraiaAiari,532.0,Music,46.0,687.0,5.0,2.0,0.0
Vx0DKELNVK4,AlexAmarok,606.0,Music,231.0,1239.0,5.0,1.0,1.0
G4ZWHm_QkGA,Sighman,682.0,Music,291.0,360.0,5.0,4.0,0.0
DkrFDvsXRZM,Delen8,543.0,Music,174.0,7615.0,4.66,108.0,54.0
v9osar9bkco,nwwy,576.0,Music,277.0,5707.0,4.39,61.0,25.0
u_tORtmKIjE,Waylandar,500.0,Music,208.0,52160.0,4.93,369.0,80.0
yrZAYPihOAw,outsider31,681.0,Music,186.0,689.0,4.25,8.0,15.0
O_77zjwpW-0,DLcreationsSA,685.0,Music,188.0,260.0,5.0,3.0,1.0
rnELubJJcAQ,d4lyoshi,723.0,Music,208.0,82.0,5.0,2.0,0.0
IPEU0qhnx2U,funeralorgy,491.0,Music,257.0,5602.0,4.77,44.0,19.0
afBG5VQg3TM,evitaheavy88,604.0,Music,250.0,591.0,5.0,2.0,1.0
n1uMIf_UlcA,Alikra,715.0,Music,208.0,90.0,0.0,0.0,0.0
W-NTnVxLx7c,Ephok,603.0,Music,198.0,637.0,5.0,2.0,1.0
ubFDKyxRBno,zezepunk,704.0,Music,208.0,52.0,5.0,2.0,0.0
WMx2KjB2dio,Utopik666,533.0,Music,55.0,824.0,0.0,0.0,1.0
KaNMl3_2v_M,orejametalika,598.0,Music,203.0,560.0,4.38,8.0,4.0
zkWlF1Jp3ts,Asmodina,425.0,Music,254.0,11874.0,4.95,57.0,15.0
AvhpLVUL-bc,giovanimac,506.0,Music,261.0,6127.0,4.46,98.0,18.0
LvH0iFKieTA,giovanimac,608.0,Music,295.0,4127.0,4.83,30.0,10.0
RHlgShSLdl4,NickelPlate759,646.0,Music,279.0,2230.0,5.0,19.0,6.0
plSiRhWwn58,giovanimac,691.0,Music,278.0,925.0,5.0,9.0,3.0
ld-yDKHzRlM,desera,644.0,Music,295.0,1361.0,5.0,9.0,4.0
psuJDrleOEQ,hundehaus,729.0,Music,275.0,149.0,5.0,1.0,5.0
dfIWp80IeBc,Marygoing,629.0,Music,219.0,353.0,5.0,2.0,0.0
CVTDgg4ibpY,lovtrekvist,686.0,Music,65.0,293.0,5.0,2.0,0.0
t4o8Y0TRFhI,Astral1980,558.0,Music,33.0,963.0,4.43,7.0,0.0
o1Fv4XtGRbM,agopincom,656.0,Comedy,278.0,1567.0,3.67,3.0,2.0
L4LfHVMbM-Q,rachsnape,523.0,Music,240.0,1889.0,5.0,13.0,5.0
9pya7pjENDA,frankbitch,282.0,Music,278.0,2309.0,4.78,18.0,3.0
b_MvqVYjIC8,euge36,708.0,Music,513.0,805.0,5.0,7.0,2.0
jRGpxNZmi2g,WolfMovieMaker,742.0,Film & Animation,328.0,9.0,0.0,0.0,0.0
zq-rZG5HqGE,rivaldolima2004,576.0,Music,243.0,525.0,5.0,3.0,3.0
wpJn_ChkiSk,nicolasarcher,558.0,Music,26.0,498.0,5.0,2.0,0.0
j4clBBdnq6M,Potroshitel,719.0,Film & Animation,245.0,57.0,0.0,0.0,0.0
WIoIxVFW8KA,Mortrol,560.0,Music,26.0,1046.0,4.75,4.0,1.0
orwzcpbybRE,Nickmasies,532.0,Sports,455.0,328.0,4.0,1.0,3.0
L_kFCEsflcY,area51band,728.0,Music,291.0,42.0,0.0,0.0,0.0
JQqlnWoo2L0,shadowcaster,377.0,Entertainment,350.0,230.0,5.0,2.0,1.0
sg0L0dq7LBQ,beachranger9847,554.0,Entertainment,589.0,3807.0,4.92,13.0,2.0
TvOYsDHYtuo,beachranger9847,555.0,Entertainment,593.0,3497.0,4.69,16.0,8.0
Arp8HIExg5M,GiasGirls,519.0,Entertainment,345.0,7021.0,4.81,42.0,38.0
zvYlbgaQmnw,Usagi1920,578.0,Gadgets & Games,237.0,322.0,5.0,4.0,8.0
Ixj2f1QYeJY,Usagi1920,525.0,Gadgets & Games,284.0,158.0,5.0,2.0,2.0
UFzSFngiqX4,tgubler,724.0,Music,178.0,155.0,3.67,3.0,2.0
9eSWNGbnMc0,guitarz4me123,584.0,Film & Animation,85.0,1907.0,4.5,14.0,6.0
kB6TMXG1OxM,BennoBanger,702.0,Autos & Vehicles,85.0,812.0,5.0,2.0,2.0
GrVuNr-Ryf8,BIGBOOMONE,700.0,Music,134.0,45.0,0.0,0.0,1.0
HY4PHyDMe4M,trying2Bmellooow,694.0,Film & Animation,94.0,3.0,0.0,0.0,0.0
F48FgkRM72c,promojon,468.0,News & Politics,293.0,548.0,2.62,16.0,0.0
TRo-2fDgzy4,themuyoryu,721.0,People & Blogs,251.0,26.0,0.0,0.0,0.0
k0PphumEqBs,babekellystar,367.0,Entertainment,151.0,9517.0,4.61,31.0,20.0
ZK7OjtuZJ0Q,SilverVengence,722.0,Entertainment,245.0,99.0,5.0,1.0,0.0
tS6BTiePaHM,Havshexan,661.0,Entertainment,260.0,510.0,5.0,10.0,2.0
WntkFSAoERA,Secrecys,599.0,People & Blogs,231.0,1305.0,4.82,17.0,6.0
uCNewVL8SNg,Mandysummers3,651.0,Music,368.0,1173.0,4.7,10.0,10.0
1l0fH0dRUow,mooog1,576.0,Music,299.0,15264.0,4.79,68.0,35.0
REP0hfQTfV4,JateShipper,518.0,Entertainment,195.0,2414.0,4.31,16.0,16.0
Cz_uditS48Y,AerithStrife87,612.0,People & Blogs,172.0,1027.0,4.71,7.0,7.0
2TL72uQeXzA,bubblebeerey,668.0,Entertainment,214.0,213.0,4.0,2.0,0.0
Ayx_mXTh4zI,IAMLORDPAIGEEMORT,698.0,Music,195.0,232.0,4.5,2.0,2.0
thBZZQyYd5g,CDFcelox,540.0,Gadgets & Games,544.0,639.0,5.0,3.0,2.0
rjKV6feTFq4,shawnmid,665.0,Entertainment,489.0,312.0,4.67,3.0,1.0
TDGSsomhtVI,ShonenShoujoKid,626.0,Film & Animation,117.0,314.0,5.0,5.0,4.0
8KKbLDjxOng,ShonenShoujoKid,683.0,Film & Animation,257.0,987.0,4.88,8.0,4.0
swSD3WMA6iE,nintendowiifan,456.0,Gadgets & Games,36.0,10961.0,4.58,12.0,8.0
